Mstd_MIMS,0.015,0.016,0.748
Cmed_AD,0.014,0.007,0.748
Cstd_NPA,0.014,0.007,0.748
Mmed_MISM,0.014,0.006,0.748
Cstd_LCOM5,0.014,0.009,0.748
Mstd_MI,0.014,0.013,0.748
Mmax_NL,0.011,0.01,0.748
Cmed_TCD,0.011,0.004,0.748
Cstd_CLOC,0.011,0.012,0.748
Mstd_TCD,0.011,0.01,0.748
Mmax_NL,0.047,0.006,0.763
Mstd_McCC,0.038,0.014,0.763
Cstd_LOC,0.032,0.006,0.763
Cmax_TNLA,0.03,0.008,0.763
Msum_NLE,0.026,0.006,0.763
Fmed_McCC,0.026,0.016,0.763
Cstd_PDA,0.023,0.0,0.763
Fstd_PUA,0.023,0.01,0.763
No_F,0.021,0.009,0.763
Mmax_HNDB,0.021,0.006,0.763
Mmax_NL,0.038,0.013,0.758
Csum_NLG,0.023,0.011,0.758
Fsum_PUA,0.021,0.006,0.758
Csum_TNLG,0.02,0.004,0.758
Csum_TNLA,0.02,0.008,0.758
Csum_NS,0.018,0.01,0.758
Cmax_DLOC,0.018,0.01,0.758
Cstd_TNLG,0.017,0.006,0.758
Fsum_McCC,0.017,0.006,0.758
Csum_WMC,0.017,0.006,0.758
Mmax_NL,0.018,0.014,0.726
Fsum_PUA,0.014,0.007,0.726
Cmax_CBOI,0.014,0.009,0.726
Cmax_TNS,0.014,0.011,0.726
Cmax_LCOM5,0.011,0.01,0.726
Cstd_TNS,0.011,0.008,0.726
Cmax_CBO,0.009,0.006,0.726
Cstd_TLLOC,0.009,0.006,0.726
Cmax_NS,0.009,0.009,0.726
Cstd_CBO,0.008,0.005,0.726
Mstd_NLE,0.041,0.006,0.746
Mstd_HCPL,0.03,0.011,0.746
Fsum_PUA,0.027,0.011,0.746
Cstd_NOI,0.023,0.014,0.746
Cmax_NPA,0.023,0.01,0.746
Csum_TNLG,0.021,0.009,0.746
Cmax_CBOI,0.021,0.015,0.746
