No_C,0.123,0.008,0.384
No_F,0.117,0.012,0.384
Csum_AD,0.091,0.013,0.384
Mstd_NII,0.088,0.011,0.384
Fsum_PUA,0.069,0.006,0.384
Csum_CBO,0.064,0.005,0.384
Cmax_TNLM,0.023,0.025,0.384
Csum_NII,0.021,0.002,0.384
Csum_PUA,0.017,0.005,0.384
Mstd_NUMPAR,0.015,0.005,0.384
Csum_PUA,0.141,0.029,0.33
Fsum_PUA,0.082,0.035,0.33
No_F,0.067,0.023,0.33
No_C,0.052,0.007,0.33
Mmax_TNOS,0.046,0.018,0.33
Mstd_NII,0.041,0.019,0.33
Cstd_TNPM,0.033,0.015,0.33
Cstd_NPM,0.03,0.02,0.33
Cstd_NL,0.018,0.021,0.33
Cmax_CBO,0.015,0.007,0.33
No_C,0.128,0.012,0.284
No_F,0.065,0.013,0.284
Fsum_PUA,0.055,0.023,0.284
Csum_AD,0.016,0.01,0.284
Fstd_PDA,0.014,0.013,0.284
Csum_CBOI,0.013,0.004,0.284
Cmed_CBOI,0.01,0.001,0.284
Csum_NOC,0.007,0.01,0.284
Csum_PUA,0.007,0.006,0.284
Cmax_CBO,0.006,0.005,0.284
Csum_AD,0.103,0.013,0.213
Cstd_NPM,0.065,0.011,0.213
Fsum_PUA,0.055,0.074,0.213
Cstd_TNPM,0.054,0.011,0.213
Csum_PUA,0.044,0.038,0.213
Mstd_NII,0.038,0.032,0.213
Cstd_NL,0.035,0.019,0.213
No_C,0.032,0.014,0.213
No_F,0.027,0.009,0.213
Fmed_LOC,0.02,0.014,0.213
No_C,0.155,0.021,0.349
Csum_CBO,0.117,0.021,0.349
Mstd_NII,0.072,0.028,0.349
Fsum_PUA,0.067,0.018,0.349
No_F,0.062,0.016,0.349
Csum_PUA,0.057,0.014,0.349
Csum_AD,0.051,0.01,0.349
Cmax_NL,0.04,0.006,0.349
Mmax_NL,0.036,0.007,0.349
Csum_CBOI,0.025,0.007,0.349
No_F,0.246,0.038,0.339
Fsum_PUA,0.144,0.029,0.339
Csum_PUA,0.127,0.031,0.339
Cstd_NL,0.039,0.008,0.339
Cstd_TNPM,0.039,0.018,0.339
Cstd_NPM,0.027,0.015,0.339
No_C,0.024,0.011,0.339
Cmax_CBO,0.023,0.007,0.339
Mmax_NUMPAR,0.018,0.011,0.339
Cmax_NOP,0.014,0.013,0.339
No_C,0.136,0.031,0.198
No_F,0.038,0.037,0.198
Csum_AD,0.02,0.029,0.198
Csum_CBOI,0.01,0.011,0.198
Csum_CBO,0.01,0.007,0.198
Mstd_NII,0.01,0.015,0.198
Fstd_PDA,0.006,0.011,0.198
Csum_NOP,0.002,0.006,0.198
Fmed_LOC,0.001,0.011,0.198
Cmin_LOC,0.0,0.0,0.198
Fsum_PUA,0.433,0.08,0.303
Cstd_NPM,0.1,0.038,0.303
Csum_AD,0.093,0.02,0.303
No_F,0.077,0.022,0.303
No_C,0.07,0.009,0.303
Fstd_LLOC,0.035,0.018,0.303
Mstd_NII,0.03,0.032,0.303
Cstd_NL,0.024,0.003,0.303
Csum_PUA,0.014,0.011,0.303
Fmed_LOC,0.014,0.009,0.303
No_C,0.15,0.013,0.344
Csum_CBO,0.095,0.013,0.344
No_F,0.095,0.012,0.344
Mstd_NII,0.06,0.033,0.344
Csum_PUA,0.041,0.008,0.344
Fsum_PUA,0.032,0.005,0.344
Csum_AD,0.031,0.014,0.344
Csum_TNLG,0.023,0.008,0.344
Mmax_NL,0.022,0.003,0.344
Cmax_NL,0.019,0.003,0.344
Csum_PUA,0.063,0.028,0.286
Fsum_PUA,0.057,0.036,0.286
No_F,0.044,0.018,0.286
Cstd_NPM,0.023,0.012,0.286
No_C,0.017,0.009,0.286
Mstd_NII,0.016,0.009,0.286
Cstd_TNM,0.016,0.017,0.286
Mstd_CLOC,0.014,0.01,0.286
Cstd_LCOM5,0.013,0.014,0.286
Cstd_NL,0.011,0.004,0.286
No_C,0.087,0.017,0.274
Fsum_PUA,0.061,0.035,0.274
No_F,0.053,0.013,0.274
Fstd_PDA,0.046,0.018,0.274
Csum_CBO,0.033,0.013,0.274
Mstd_NII,0.028,0.007,0.274
Csum_CBOI,0.005,0.001,0.274
Csum_PUA,0.002,0.01,0.274
Cmax_LOC,0.0,0.0,0.274
Cmin_NLPM,0.0,0.0,0.274
Csum_AD,0.127,0.007,0.199
No_F,0.079,0.023,0.199
Fsum_PUA,0.074,0.056,0.199
Cstd_NPM,0.055,0.007,0.199
Cstd_NL,0.05,0.027,0.199
Cstd_TNPM,0.049,0.004,0.199
No_C,0.041,0.009,0.199
Mmed_HEFF,0.025,0.017,0.199
Mstd_NII,0.024,0.022,0.199
Csum_LCOM5,0.022,0.004,0.199
No_C,0.203,0.053,0.312
Csum_AD,0.088,0.015,0.312
No_F,0.071,0.014,0.312
Csum_PUA,0.046,0.01,0.312
Fsum_PUA,0.042,0.012,0.312
Csum_CBO,0.041,0.004,0.312
Cstd_TNLPM,0.026,0.029,0.312
Mstd_NII,0.023,0.011,0.312
Cmax_TNLM,0.02,0.03,0.312
Csum_NOP,0.016,0.006,0.312
Csum_PUA,0.155,0.02,0.389
Cmax_TNLM,0.106,0.009,0.389
Fsum_PUA,0.099,0.029,0.389
No_F,0.078,0.027,0.389
Cstd_NL,0.053,0.024,0.389
Cstd_CBOI,0.049,0.012,0.389
Mstd_NII,0.046,0.018,0.389
Cstd_TNPM,0.032,0.02,0.389
Cstd_NPM,0.019,0.016,0.389
Csum_LCOM5,0.019,0.005,0.389
Fsum_PUA,0.149,0.034,0.257
No_F,0.107,0.028,0.257
No_C,0.056,0.011,0.257
Csum_CBO,0.019,0.005,0.257
Fstd_PDA,0.015,0.014,0.257
Csum_CBOI,0.015,0.008,0.257
Csum_PUA,0.005,0.003,0.257
Cmed_CBOI,0.003,0.003,0.257
Cstd_LCOM5,0.002,0.025,0.257
Cmax_CBO,0.0,0.002,0.257
Csum_AD,0.115,0.02,0.289
Cstd_NPM,0.077,0.011,0.289
Fstd_LLOC,0.07,0.007,0.289
Fsum_PUA,0.061,0.056,0.289
No_C,0.022,0.011,0.289
Fmed_LOC,0.021,0.018,0.289
Csum_CBO,0.014,0.011,0.289
Mstd_NII,0.01,0.007,0.289
No_F,0.009,0.013,0.289
Fmed_LLOC,0.008,0.014,0.289
No_C,0.188,0.021,0.317
No_F,0.119,0.042,0.317
Mstd_NII,0.094,0.019,0.317
